1,0,-7,8,2,-4,1,-2,
1,1,-1,-2,0,3,4,0,
1,4,30,14,6,0,-2,-1,
0,0,-14,0,-3,-1,-3,3,
-8,-20,-58,-18,-6,-5,-2,-6,
-2,-9,-25,-9,-2,-6,-1,-1,
8,24,62,18,2,-1,1,2,
4,7,16,5,2,-1,-1,1,
-11,-30,-40,-22,-11,-9,-4,-5,
-2,-11,-46,-11,-1,3,-1,-2,
-4,-6,-13,-5,-2,-4,-3,0,
7,17,44,16,7,4,2,1,
3,13,35,9,2,6,1,0,
-2,-4,0,-4,-7,-8,-5,0,
2,1,-7,0,2,8,9,0,
-2,-2,-4,-4,-5,-10,-5,-6,
2,2,7,2,6,8,2,0,
-1,-2,-2,0,-1,1,-4,-3,
2,1,-7,-1,-1,0,2,-1,
-2,-6,-8,-4,0,-2,0,-1,
3,6,3,1,0,-3,0,4,
-6,-7,12,4,-2,-1,-1,-1,
4,-47,-8,-10,-3,-3,-3,2,
-8,-15,-46,-13,-3,2,-1,-4,
1,3,20,7,1,-2,-3,0,
3,-8,-20,-2,0,2,2,0,
-2,-3,-4,-6,-2,-5,0,1,
-1,1,-3,-2,-2,2,0,4,
0,8,31,8,1,0,-1,1,
-6,4,-15,0,-2,0,-3,-1,
-4,0,-8,-7,-3,-3,-2,-4,
-6,-3,-1,-2,0,-4,-3,-13,
0,6,4,0,1,0,0,0,
3,2,15,4,0,-1,2,-3,
-2,6,-10,-3,0,-1,1,-1,
3,1,8,1,4,11,6,6,
-2,-4,-1,-2,-3,-13,-17,-8,
-2,-1,3,0,-3,1,3,-2,
-6,5,-6,-2,-2,3,-1,-9,
-4,1,-1,-1,-3,1,4,3,
0,-3,-4,-1,3,-1,2,-3,
0,1,2,-1,-3,-14,-12,0,
-2,6,-4,-2,-2,-2,-4,2,
0,-2,10,0,1,1,-3,-6,
2,-1,-5,-2,-2,3,3,5,
2,1,7,2,2,2,5,1,
0,4,-3,1,1,1,0,0,
2,-9,-1,-3,1,-6,-4,-1,
-3,1,-1,0,-1,-3,-5,-4,
0,1,3,1,-2,3,1,-1,
1,-2,-7,-1,-2,-2,-1,2,
-14,9,2,1,0,1,1,-5,
3,-3,-6,0,-3,3,3,-1,
-17,3,0,-3,-5,-11,-11,-2,
-6,-1,2,-1,0,-1,-3,-16,
-5,3,-7,-2,0,2,-2,0,
30,-6,-7,-2,0,-1,2,7,
-14,2,5,2,1,1,-1,-7,
-3,2,1,-3,2,-1,3,2,
13,-8,0,0,-1,1,2,4,
-6,1,1,-4,-4,-4,-4,-6,
10,-4,0,0,-1,-2,-2,5,
17,-8,-7,1,-1,-3,-1,5,
-7,3,1,1,-2,4,2,0,
-7,-1,3,1,2,5,1,1,
13,4,1,-3,-5,-3,2,2,
-10,0,2,-1,-2,3,-1,-4,
-1,4,1,-2,-1,-9,-6,4,
-4,2,1,0,0,7,4,-1,
-5,-1,-3,0,2,4,-1,-5,
3,1,-2,0,1,0,-1,0,
6,-2,-5,-3,-3,-3,-1,3,
-10,-2,0,-2,-2,-7,-1,-9,
1,-3,-2,-1,2,0,-2,-2,
-3,1,-3,-2,-2,-3,-1,2,
-2,-2,0,0,1,-4,-5,-2,
-5,0,0,0,-2,-1,-2,-1,
4,-4,-1,0,2,17,11,6,
-4,-3,-4,-1,-7,-23,-20,-4,
0,1,-1,0,-2,-1,1,1,
-2,0,1,1,2,0,2,-1,
5,-1,-1,-3,-1,5,7,-1,
-2,-1,-1,-3,2,3,-5,9,
-2,-1,1,0,-3,-1,6,-5,
-2,0,-1,-2,-1,1,-6,0,
1,5,0,-4,-4,-5,2,11,
-3,1,-1,1,2,11,11,-5,
-2,-3,-3,-2,-3,-25,-27,-11,
0,2,1,1,3,9,12,5,
-3,-3,-4,-2,-1,6,2,-1,
-1,-4,-2,-4,-9,-15,-9,-4,
-1,1,-3,0,1,11,6,4,
-3,-1,-1,-2,-1,-2,1,-6,
-4,-2,-1,-1,-3,-18,-11,-11,
0,0,-2,0,2,9,6,0,
1,-3,0,-1,0,2,-2,-4,
0,0,-2,0,-3,2,2,3,
-3,-4,-2,-3,-2,-8,-8,-2,
-1,-2,1,0,-1,2,2,3,
-17,7,-1,-2,-2,0,-1,-6,
-1,0,1,-1,1,3,2,-1,
2,-2,0,1,1,0,0,1,
-1,1,0,0,0,2,2,1,
3,-2,0,2,1,8,-1,-4,
-5,-3,0,-1,-8,-26,-18,-10,
-3,1,1,-1,-2,6,4,3,
0,0,-3,-2,2,-4,-3,-5,
7,-3,-1,0,1,9,7,4,
3,5,-1,0,2,2,3,0,
-1,-5,-2,0,-2,-11,-18,-12,
-7,-9,-5,-3,-4,2,9,2,
2,2,-1,-3,0,-1,1,5,
2,-2,2,-1,2,-2,0,2,
20,2,1,-1,-1,1,2,2,
-11,-10,-4,1,1,2,-2,-4,
3,-6,0,-1,-4,-11,-7,3,
-4,-19,-5,-5,-3,0,-1,-4,
-4,-3,-3,0,2,1,0,-1,
5,3,-2,1,-2,-2,-3,1,
16,1,0,0,0,3,2,6,
-7,5,2,1,-3,-8,-8,0,
-4,-2,0,0,1,0,3,3,
1,4,0,-2,-1,-2,0,-1,
-9,1,0,-2,-1,1,3,-6,
4,2,0,-1,1,4,-2,4,
-1,1,-1,0,1,0,2,4,
1,1,1,-3,-4,-6,-3,-5,
-3,-3,0,0,-1,-1,-2,5,
-4,0,-1,-1,2,2,1,-6,
15,2,0,0,-1,2,1,-1,
-15,5,1,1,1,5,-1,-10,
1,-1,-2,-3,-1,-5,5,7,
-6,-1,2,2,-1,-1,-3,-4,
-16,0,0,-3,0,4,1,-9,
5,-4,0,1,-1,-1,-4,0,
-1,-4,-1,0,-5,-4,-1,1,
-6,-5,0,-1,0,3,4,5,
-3,-4,-2,-1,-5,-7,-5,-4,
4,-1,-3,-1,-3,-5,-4,1,
-9,0,-2,2,2,5,4,-7,
1,2,-2,0,1,4,1,0,
0,7,0,-2,-4,-10,-5,-7,
11,-2,0,-1,0,-1,0,6,
-8,-3,-5,-4,-1,4,3,-2,
6,0,-3,-1,-1,-4,0,7,
9,-17,-3,0,-2,3,4,0,
-23,-1,-1,-3,-4,-3,-3,2,
-3,10,1,-1,-3,-1,-3,-7,
5,-4,0,-2,2,1,2,2,
-5,-6,-3,-1,2,9,1,-1,
-12,-3,-2,-3,-5,-11,-12,-5,
-4,-13,-3,-1,-3,-14,-5,-3,
0,4,2,-2,0,3,3,1,
-11,5,2,0,0,1,1,-2,
8,4,0,3,1,7,7,-3,
1,1,1,-3,3,1,-3,-6,
8,5,2,2,-1,-4,-1,-3,
-8,2,-4,-2,-2,-5,-8,2,
5,-9,-2,-2,1,0,2,6,
9,7,1,0,-1,1,0,-5,
-17,-1,-2,-4,-1,2,0,-7,
19,1,-1,0,0,1,2,2,
13,-7,-2,-3,-1,1,-1,3,
5,-2,-1,-1,-2,-3,-4,0,
-10,5,1,-1,2,1,-4,-5,
-7,4,0,-2,-5,-5,-2,-1,
18,10,-2,0,-1,0,2,-3,
-33,-21,-1,-3,2,1,2,1,
-6,-3,-1,-2,-3,0,0,-1,
-1,0,-2,-2,-1,-3,1,1,
-5,4,0,2,4,2,-2,-3,
-7,0,-1,-1,-4,-3,-7,0,
5,2,-1,-1,0,-2,2,-4,
-3,-4,1,1,1,3,-1,-3,
-4,-3,-2,-3,-4,-3,-2,0,
7,5,0,-2,2,1,-3,-1,
1,0,1,0,2,-1,-2,-2,
-5,5,0,-1,1,2,1,-1,
-3,-8,-4,-2,-3,-3,-5,-3,
8,2,-1,-1,-1,0,-1,2,
-10,0,-1,2,-1,4,3,-4,
16,-7,-1,-1,-1,-8,-4,1,
-4,0,-1,-1,-1,-1,0,-2,
6,-2,-2,1,-1,1,0,0,
7,-6,0,-1,-1,1,-1,4,
-4,-1,-1,-1,-2,1,-2,1,
5,-6,-2,-4,-2,0,-1,0,
3,-2,0,-1,-3,0,0,-5,
-5,5,-2,-3,-1,-4,-3,7,
8,2,1,1,-1,-6,-4,-3,
-1,2,-1,1,-1,0,2,1,
-7,0,-2,-1,0,3,3,2,
3,-2,1,1,-2,-2,-7,-8,
-14,-4,-1,-1,-1,3,-4,1,
9,-1,-2,-1,-1,1,2,4,
-2,0,-3,-1,-1,-2,-3,-1,
2,-4,-3,-1,-1,2,0,-3,
4,-2,-2,-2,0,-5,-8,0,
-7,-3,0,-1,-2,-1,2,-9,
3,-1,-4,-1,-1,0,2,2,
5,2,4,-2,0,-3,-1,1,
-8,1,4,2,0,4,2,1,
-5,-3,-8,-3,-2,-3,-2,-2,
-6,-5,-1,-3,-1,-3,-2,-1,
3,5,7,1,-1,3,0,-1,
-1,-2,-19,-4,-2,-2,0,0,
-3,1,2,-2,0,-2,-1,1,
5,1,3,4,1,-1,2,-2,
0,4,8,1,-2,-3,-1,0,
-2,-4,-7,-4,-1,0,1,-1,
-2,-6,-16,-1,-1,-3,-3,-1,
-4,-1,2,-4,-2,-2,0,0,
-1,-1,6,-3,-1,-2,-3,-2,
-2,1,7,7,3,1,0,1,
-2,2,4,5,3,1,3,0,
1,3,-3,1,-2,1,-2,-2,
3,7,5,1,0,-3,-1,-2,
-7,-14,-28,-12,-6,-2,-1,-2,
-3,-5,-5,-5,-4,0,-3,1,
4,4,7,3,3,-1,-1,-2,
1,-2,-5,-8,-5,-3,0,0,
-2,12,24,10,0,2,-1,0,
3,3,15,4,3,-3,-2,0,
-4,-19,-40,-8,-3,-5,0,-4,
-1,-3,-12,6,10,14,8,1,
-2,-4,3,-8,-8,-5,-1,-4,
0,5,8,1,1,5,0,-2,
0,7,19,3,-1,-3,-2,2,
-5,-2,-1,0,-3,-6,-1,-1,
-1,-7,-3,-2,-1,-5,-1,2,
-6,-10,-13,-7,-3,-4,-3,-6,
1,-1,1,-2,-2,3,1,-2,
2,1,-5,-2,-3,-4,-3,-1,
-1,1,1,2,1,-1,-1,1,
0,3,7,2,0,0,0,1,
1,6,10,1,1,0,1,2,
-1,-2,1,-3,-3,-7,-2,-2,
0,1,-14,-8,0,4,0,1,
-3,-4,5,2,-1,1,1,-3,
-1,-4,1,-2,-1,1,-5,1,
-1,2,8,0,-2,0,-3,2,
1,0,6,0,-1,0,1,-3,
20,-1,-3,-1,0,0,0,3,
-3,0,11,4,2,0,-2,-3,
-14,-19,-13,-6,-2,-5,-2,-6,
-1,-2,3,-3,0,-1,0,0,
-7,0,1,2,3,2,0,-1,
1,2,17,2,-2,-1,1,-2,
-6,-17,-55,-15,-3,1,-3,0,
-3,-2,0,1,-3,-2,-5,0,
-3,4,5,-4,-5,-2,-4,-3,
-3,1,-2,-1,-2,-1,3,2,
-1,2,8,2,1,3,-1,-2,
1,2,4,4,0,0,-4,-2,
0,4,-2,-1,1,-2,-1,1,
3,0,-9,-5,-3,0,-2,-2,
2,-2,6,0,-2,-5,-1,0,
-3,-9,-14,-4,-2,-1,-2,0,
-2,-1,0,-2,-4,0,-3,0,
-4,5,-4,0,0,-1,0,-3,
21,0,8,0,0,-1,4,2,
-19,5,11,6,2,-1,-1,-1,
-37,15,-3,-2,-1,-2,0,-12,
0,2,0,-1,1,-1,3,0,
2,1,-1,2,-4,-3,0,0,
0,-3,1,1,5,10,2,3,
4,5,-3,-1,0,1,-3,0,
16,1,-1,2,0,-1,-1,0,
-11,9,12,1,4,2,-1,-2,
24,-10,-10,-6,-7,-8,-3,2,
-6,-12,-3,-1,-3,0,1,-1,
15,-16,-4,2,2,14,-4,2,
-5,-11,-1,1,0,-7,-2,-1,
-11,-1,2,-2,-2,-3,-4,-5,
14,-1,0,-1,-2,-2,-2,-1,
-7,-6,-8,-3,-3,-5,-2,1,
19,-6,1,-1,0,1,-4,5,
1,1,3,1,-1,-2,-1,-2,
-2,-21,-4,-1,-1,0,0,4,
-27,7,-1,0,0,-3,-2,-7,
-1,-1,-1,-2,-1,-3,-2,5,
0,2,-3,-3,-4,0,3,-11,
6,3,0,3,1,0,0,5,
10,-3,0,0,0,-5,3,4,
18,9,0,-1,2,-2,1,-2,
-2,1,-2,0,-5,-2,0,0,
-1,5,-1,-1,1,7,-1,6,
-13,-20,-2,-2,2,-3,0,2,
-11,4,0,1,-1,-3,-4,-6,
14,3,0,-1,0,-3,0,1,
7,-3,-3,0,-3,-3,-3,-3,
-1,7,-2,-2,-2,0,-1,-2,
-6,0,0,0,-2,5,1,-2,
-2,-2,1,0,2,1,0,3,
-2,0,-1,1,-1,-1,-2,0,
4,-1,-4,-4,-5,-5,-5,-1,
-11,3,-1,0,1,9,6,-8,
8,19,1,2,4,-1,1,-2,
-1,2,3,3,2,1,0,-1,
-12,-3,-3,-4,0,-4,-5,-5,
-6,0,1,-1,-2,1,0,-1,
-9,2,-1,-3,-3,-4,1,2,
1,-1,-4,-4,-3,0,1,2,
-6,12,2,0,1,4,0,-9,
0,-6,2,4,3,4,4,4,
1,-7,1,2,-3,1,-1,1,
-8,-5,-1,-3,-3,-6,0,-1,
-3,-1,0,-3,-1,-1,-2,2,
-2,2,0,-1,-1,-4,-3,-1,
-2,0,-1,-2,-1,2,-1,1,
9,2,-2,-1,0,-2,0,-3,
0,-2,0,-1,-1,-2,-1,-1,
-1,3,1,1,1,1,1,0,
0,-8,-1,-2,-2,-1,-3,0,
-6,0,-2,-1,-3,-3,-4,-3,
3,0,0,-2,1,2,-1,1,
-8,-2,-2,-3,-3,-5,-4,-2,
-6,-6,-3,-1,-2,-1,-3,-4,
-17,3,-3,-3,-2,-1,-3,-3,
11,8,0,-1,-1,-3,-1,-3,
13,0,0,-3,0,0,0,0,
-4,1,-2,-1,-2,0,-3,1,
-6,-1,-1,0,-1,0,1,-2,
10,7,1,0,-1,0,0,0,
-3,4,1,-2,2,-1,0,-1,
-4,0,-1,0,-2,1,-1,-2,
7,-2,-1,1,5,-2,0,0,
-4,-5,-2,0,8,1,1,2,
-1,-1,-1,0,5,1,-3,-1,
0,-3,0,1,9,-1,-2,-2,
3,-3,-2,-2,3,0,1,0,
-1,-5,-2,-3,-12,1,1,-1,
-7,-1,-1,0,-13,-5,-2,-3,
-2,-2,-1,0,-10,-2,-1,-1,
2,-2,-2,-3,-6,-1,-3,-4,
0,-3,-3,1,0,-1,1,-1,
-2,-1,0,-2,1,0,0,1,
-1,0,-3,0,-2,-2,-3,-1,
4,-4,-1,1,-6,-5,-1,0,
-1,-4,1,1,-6,3,2,1,
-2,-1,-2,-1,-8,0,-1,0,
-1,-1,-2,-2,-6,-18,-6,-1,
0,1,0,0,-1,4,1,1,
-2,-2,1,-1,0,-1,-1,1,
-3,1,-2,-4,5,2,0,-4,
-1,1,-1,-2,5,5,2,2,
-3,-1,1,-2,3,0,-3,-2,
0,-1,-3,-1,4,1,-2,0,
-1,0,-1,-1,6,1,0,3,
0,-1,-1,-2,0,1,-2,-2,
0,1,-4,0,0,-2,1,-2,
-4,-4,-1,0,1,0,-3,-2,
-2,-1,0,1,-1,-3,-1,-2,
0,-3,-2,-2,-3,1,0,-1,
3,-3,1,-1,1,2,0,3,
-3,-3,-2,0,-1,-3,-1,-4,
0,-4,2,-2,0,-1,-1,-1,
-1,-3,0,0,-2,0,-1,-2,
-1,-4,-3,0,-4,0,-1,1,
-1,1,-1,-1,0,-3,-2,1,
-2,1,-3,1,-1,-1,1,1,
-1,1,-2,-2,0,0,0,-1,
-1,1,0,-2,-2,0,-1,0,
0,2,-1,-2,-1,-2,0,-1,
-1,-2,0,0,-3,1,-1,-5,
-1,-1,-1,-1,0,-1,0,2,
-1,0,-1,-3,-1,-1,-3,0,
2,-2,0,1,-1,0,1,-2,
0,0,-3,-1,2,-4,-3,-1,
-1,-1,-1,0,-4,0,-2,-5,
-3,-3,-2,-1,-5,-2,-3,-4,
0,-1,-3,-1,1,0,1,-2,
0,-2,1,0,0,-1,-1,0,
-2,-1,-3,0,-2,3,0,-1,
0,-2,-1,-1,1,-2,0,-1,
0,1,-1,-2,-2,0,-2,-2,
-2,-1,0,1,-2,0,-2,1,
-2,-2,-2,-1,-1,-1,2,-1,
-2,-1,0,-2,0,-2,-3,-1,
0,-3,-2,-1,1,2,1,-2,
-2,1,0,1,1,0,0,-3,
-1,-2,-2,-1,-4,-2,-1,0,
-3,0,0,-3,-1,2,2,-1,
1,-2,-1,-3,-1,-1,0,-2,
-1,0,-3,-1,2,0,-2,0,
0,1,-1,1,-2,-1,-2,2,
2,2,-1,1,0,-4,0,-6,
-2,1,-2,1,1,-1,1,2,
-2,-2,-4,-1,-3,-1,0,-2,
-1,0,0,0,-1,2,0,0,
0,-3,-1,-2,-2,-1,-1,-1,
-1,0,1,-2,-1,0,-2,-1,
2,-2,0,0,-3,-1,-3,-1,
-1,-1,-2,1,2,-2,-2,0,
1,0,-3,-1,-1,-2,-2,-1,
-3,1,0,-1,-1,-1,2,0,
-2,0,1,-3,-1,1,0,-3,
-2,-1,-2,-1,-3,1,1,-1,
1,0,-2,0,1,-1,-3,2,
-2,-1,0,0,0,-4,-1,-3,
0,-2,-2,0,-2,-3,1,2,
-2,-2,0,1,-1,-2,-1,-1,
-4,-1,0,-1,-1,1,0,1,
-2,0,-1,-1,-1,-1,-3,-1,
1,-1,-2,0,-2,2,0,-3,
0,-1,0,-1,1,0,-3,0,
1,-1,-3,1,-2,0,2,1,
0,-2,-1,-2,1,-2,-2,-1,
-5,-2,0,-2,-1,-1,0,-1,
-1,-1,0,-2,0,-2,-2,1,
2,-3,-2,2,-1,-2,-1,-5,
0,-1,1,1,0,0,0,-2,
-2,1,-1,-1,-2,-3,1,-1,
1,-1,-4,-2,-1,2,2,0,
-1,0,-2,0,-2,-5,-2,-1,
1,2,-2,-1,-1,2,-1,-1,
-1,-3,0,0,-1,-2,-2,-2,
-2,-1,0,-3,-1,-2,-3,-2,
-1,-2,0,-1,1,0,-1,1,
0,-1,-2,0,0,1,-1,0,
0,0,0,0,1,-1,1,1,
-2,-1,-2,-1,-1,-2,0,0,
-1,1,-2,-2,-1,2,0,-3,
0,-4,-1,-4,1,0,-3,-1,
0,-2,-2,-2,-2,-1,-1,-1,
-3,-2,-1,0,-1,1,0,1,
0,-1,-1,-1,0,-1,1,-2,
-1,-1,0,-2,0,-1,1,0,
-2,-2,-3,0,-1,-4,1,0,
0,0,-2,-1,-1,-2,-2,-1,
-2,-1,1,-2,-1,-1,0,1,
-3,-1,-1,-2,0,1,1,-2,
-1,1,-1,0,-2,0,-2,0,
1,-2,-1,-1,-3,-3,-1,-1,
-1,-2,-2,-2,2,2,-1,1,
2,0,-1,1,0,1,0,-3,
0,-2,-1,-2,-1,2,0,-1,
-1,-1,-1,-2,0,-2,0,0,
0,0,0,0,-3,-1,1,-3,
-1,-1,-1,-3,0,-1,-2,0,
-1,1,-1,-1,-2,0,-1,1,
2,-1,0,-1,0,-2,-2,-4,
-3,-2,-1,0,-1,-1,2,0,
-1,0,-4,0,-2,-2,-1,-2,
-1,-2,0,0,-1,-3,-2,-1,
-3,-1,-2,-3,-2,-2,-1,0,
-2,1,1,-2,-3,-2,-2,1,
0,-1,-2,1,-1,0,-1,0,
-1,0,-3,-1,-2,-2,0,2,
-1,-2,-1,1,0,-2,0,-1,
-2,-1,0,-2,1,-1,-2,-3,
0,-1,1,0,-2,-1,-1,0,
-2,-2,0,0,-4,0,-1,-3,
0,0,-1,-1,1,-2,-2,2,
-1,-1,-1,-1,-1,0,-1,-2,
-1,0,-2,-2,0,-1,-1,-2,
-1,0,-1,-1,0,0,-1,0,
-1,-1,-1,-1,1,2,-1,-1,
1,0,-1,0,0,0,-4,-1,
1,0,-1,-3,0,-1,-1,0,
0,0,-3,-3,1,-1,-1,0,
-1,-1,-3,0,0,-3,-1,-2,
0,-1,0,-2,-1,0,0,-3,
-4,-3,1,-2,0,-1,1,-1,
-1,-1,-1,-1,1,-1,-1,0,
0,-2,-1,-1,-2,0,-3,1,
-3,-4,0,-1,-3,-2,0,-3,
0,-1,-2,1,-3,-3,-1,-3,
-2,0,0,0,-1,-3,-2,-1,
-1,-1,-1,1,-3,0,-1,-1,
-2,3,0,-2,-1,0,-1,0,
1,-1,1,-1,-1,-1,2,0,
-1,-2,-1,-3,-1,-2,0,-2,
-2,-1,0,0,-3,0,-1,0,
1,1,0,-1,0,2,-1,0,
0,-2,-2,-2,0,0,-1,-1,
-2,0,-3,0,-1,1,-1,-1,
0,-1,-1,0,-3,-2,0,-2,
0,-4,-2,2,0,-4,3,0,
-3,-1,1,-1,-2,1,-3,0,
-2,-2,-1,0,-2,-1,-4,-3,
0,0,-2,0,-1,-1,-1,2,
-3,-2,0,0,1,-1,-4,1,
0,1,0,-3,-1,-3,0,-1,
0,-2,-1,1,-2,0,-1,-2,
-3,-1,-1,-1,-1,-1,0,-2,
0,-1,-2,-2,0,0,-3,-1,
-3,0,-2,0,2,0,-1,0,
0,-2,-2,0,-4,-1,-1,1,
-1,0,-1,-3,-1,-1,-1,-4,
-3,-1,1,0,-2,-2,0,0,
1,-1,0,0,-1,1,0,1,
0,0,-2,-2,-2,-2,-1,-1,
-3,-2,0,-2,-4,-3,0,-2,
-3,0,-1,0,-1,0,-2,-2,
0,-1,0,-1,0,-1,-1,-3,
0,1,-1,-2,1,0,-2,1,
1,-1,-3,-2,0,3,0,-3,
1,-1,1,-2,-1,-3,-1,-3,
-2,-1,1,0,0,1,0,-1,
0,-1,0,-1,0,-2,-1,-1,
-3,2,0,-2,-1,-3,-1,0,
2,1,-4,-2,0,1,1,0,
-1,-3,-1,-1,-2,0,-1,-4,
-1,-2,-2,-1,0,-3,-2,-3,
-1,0,-1,-1,-1,-2,-1,0,
-1,-1,-1,0,0,1,3,1,
0,1,2,-1,-1,-1,-2,0,
-3,0,-1,-2,-2,0,-2,-1,
1,-3,1,0,0,0,-3,-1,
-2,0,-2,-2,1,-3,-2,-1,
0,2,-1,0,0,-1,2,-2,
-2,-2,-3,-1,-1,-1,-1,-1,
-1,0,-1,1,0,-1,-2,-2,
0,-1,-1,-1,-2,2,0,0,
-1,0,-1,-1,0,-3,-2,-1,
2,-1,-1,0,-2,-1,2,0,
-2,-3,-1,-2,0,2,-2,-1,
-1,-1,-2,0,-1,-2,1,1,
0,-2,-1,-2,0,-3,-1,2,
-1,-2,-2,0,-2,0,-2,-2,
0,0,-1,-2,0,1,-2,0,
-2,0,0,1,0,-1,-2,-3,
-2,1,-2,0,0,1,-1,-2,
0,0,-2,-2,-1,-1,-2,2,
-1,-1,-2,-5,-4,0,2,-1,
-1,-3,2,-1,0,-1,-2,-1,
-1,-1,-1,1,0,-1,-1,3,
0,-1,-1,-1,1,-1,-3,-2,
-2,-2,0,0,-1,-3,-3,1,
-1,0,1,0,-3,0,0,-2,
0,-3,-2,-1,-1,0,3,-1,
-3,-1,0,1,-2,-2,-3,1,
1,-1,0,-1,-1,-1,0,0,
0,1,-1,-1,0,-2,0,2,
-1,0,-1,-1,-1,0,-2,-1,
0,0,-2,-2,-1,-1,-1,0,
-1,1,1,1,-1,2,-2,-1,
0,0,-1,-2,-1,1,-1,-4,
-1,1,-2,-1,0,0,-2,0,
-2,-4,0,-1,-3,-3,-1,-2,
0,-2,-2,-1,0,-1,1,0,
-1,-1,1,0,0,-1,0,-3,
0,-1,1,-2,-1,0,-2,1,
-2,-1,0,-1,-1,0,-1,1,
0,1,-3,-2,-1,0,0,-3,
-1,-1,1,0,-2,-1,0,0,
0,-2,-2,-1,1,1,1,-1,
0,-3,-1,0,-1,0,-2,-2,
-3,-1,-1,0,-2,-1,0,0,
0,0,0,0,1,-1,-1,1,
0,-1,0,1,-1,-2,-1,-2,
0,-1,-2,-1,-3,-1,-1,-2,
-1,-3,-3,-2,-1,-1,-1,0,
-1,-1,-2,-2,-1,-2,-1,-1,
-2,1,0,-1,-1,-1,-2,-1,
0,0,-5,-2,-1,-1,-2,2,
-1,-1,0,-1,-1,-2,-2,1,
-1,-1,0,0,0,0,1,-3,
1,1,0,0,1,1,2,-4,
-4,-1,0,-2,-2,-3,0,-1,
1,-1,-2,-1,0,-1,-1,0,
0,-1,0,-2,0,-2,-2,-2,
0,0,-3,-3,-2,-3,-1,-1,
-1,-2,-2,-1,-3,1,1,-1,
-1,-3,1,1,-1,1,0,-1,
-3,-1,-1,-2,0,0,-2,-2,
-1,0,1,-2,0,-1,0,0,
-1,-2,0,1,0,-1,-1,0,
-1,-1,1,-1,-2,-4,-1,-1,
0,0,0,1,-3,1,0,-5,
-2,-2,-1,-1,-2,-1,-2,-1,
2,0,-3,-1,-4,-1,-3,0,
-2,-3,-1,0,1,-1,2,-1,
-2,1,-2,0,0,-1,0,0,
-1,-3,2,-1,1,-1,-3,0,
-1,0,0,1,-3,-2,-2,-2,
-1,-2,0,-1,-2,-1,-3,-3,
-1,-2,-2,-3,1,-1,-1,0,
0,1,0,0,-2,-2,2,-1,
0,-1,-1,-1,0,1,-2,-1,
-1,-1,-2,-2,2,-2,-2,-3,
-3,-2,0,-1,-1,0,-1,1,
0,1,-2,-1,-2,1,-1,-3,
-1,-3,0,-2,-2,-2,-1,1,
-1,-1,-1,-2,-3,-2,1,-1,
1,0,0,-2,1,-1,-2,0,
1,-2,-1,-1,-1,-1,-1,-1,
0,1,-1,-3,-2,-3,1,0,
0,0,0,-1,0,1,0,-1,
-1,-3,0,-1,-1,-1,-1,-1,
-1,-1,-2,-2,-1,-1,-1,1,
-5,-1,0,4,-1,-3,-2,-2,
0,2,-1,-1,-1,0,-3,-2,
-1,0,1,-1,-1,2,0,-3,
0,-1,0,-2,-1,-3,-2,-3,
-1,0,-1,-2,-4,0,-2,-2,
-1,-3,-1,1,-2,-4,3,1,
-1,0,-1,-1,0,0,-3,-3,
