08:06:27.273,0,-3,-3,-2,0,-2,-2,-1,
08:06:27.281,-1,-2,3,-1,-1,0,-1,1,
08:06:27.282,-1,-2,-1,1,-1,0,1,-1,
08:06:27.296,-1,-1,-3,2,0,1,-2,-2,
08:06:27.296,0,0,0,0,-2,-1,0,-1,
08:06:27.298,0,1,-1,0,-1,-3,-1,-2,
08:06:27.299,-1,-1,0,-1,-2,1,-1,0,
08:06:27.318,0,0,1,1,0,0,0,-2,
08:06:27.319,-1,-1,-3,-2,-1,0,-2,0,
08:06:27.320,-1,1,-3,-1,-1,0,-1,0,
08:06:27.320,-1,1,-3,-2,-1,-1,-1,0,
08:06:27.332,-1,-1,-2,-2,-2,-1,0,-1,
08:06:27.333,-2,-1,0,0,-1,-1,0,-2,
08:06:27.341,-1,-2,-3,1,-2,-1,-2,-2,
08:06:27.341,-1,-1,-1,0,-2,-1,-2,-1,
08:06:27.355,-2,-2,0,-1,0,-2,0,0,
08:06:27.356,0,0,1,-1,-2,-1,-1,0,
08:06:27.356,-1,-2,-1,-2,-1,0,-3,-1,
08:06:27.357,-1,-2,0,-1,-1,-1,0,-1,
08:06:27.377,-1,-1,-2,-2,1,-1,-3,-2,
08:06:27.378,0,0,-1,1,0,-1,0,0,
08:06:27.379,-1,-3,0,-1,-1,-2,1,-1,
08:06:27.379,0,-1,0,-1,-1,-1,0,-2,
08:06:27.400,0,0,-1,-1,0,-1,-1,1,
08:06:27.401,1,-2,-2,-2,0,-2,-1,-1,
08:06:27.401,-1,1,-1,-1,0,1,0,-1,
08:06:27.402,-1,0,2,0,-1,1,-1,-1,
08:06:27.415,-2,-3,-3,-2,0,-1,-2,-1,
08:06:27.416,-4,-1,3,-1,-2,-2,-1,0,
08:06:27.416,0,1,1,0,-1,1,-1,-1,
08:06:27.417,0,1,-2,-1,0,-1,-1,-1,
08:06:27.437,-2,1,-2,1,-1,0,0,1,
08:06:27.438,-1,-1,-2,0,-1,-1,-1,0,
08:06:27.439,-1,-4,-2,-1,0,-1,-1,0,
08:06:27.439,0,-2,-2,0,0,-2,-1,-1,
08:06:27.460,0,-1,-1,-2,-2,-1,-1,-2,
08:06:27.461,0,0,-3,-2,-1,-2,-1,-2,
08:06:27.462,-1,0,-1,0,-1,-2,0,-1,
08:06:27.464,0,-3,-2,-2,1,1,-2,-1,
08:06:27.475,-1,0,-1,-1,-1,0,-2,-1,
08:06:27.476,-2,0,0,-1,0,0,-1,-2,
08:06:27.476,-1,-1,1,-2,-2,-1,-2,-1,
08:06:27.477,0,-1,0,-1,0,-1,-2,2,
08:06:27.498,1,0,-1,0,-2,-1,-1,0,
08:06:27.498,0,0,0,0,0,0,0,0,
08:06:27.499,0,-2,-5,0,-2,-1,-1,0,
08:06:27.499,-1,0,-1,0,1,-1,0,-1,
08:06:27.520,0,-1,4,0,0,0,0,-2,
08:06:27.521,0,-3,-4,0,-1,-1,-1,1,
08:06:27.521,-1,2,-1,-3,-1,0,-1,-3,
08:06:27.522,0,-2,-2,1,-2,0,-2,0,
08:06:27.535,0,-1,0,-1,-2,-1,-1,0,
08:06:27.536,-1,0,0,-1,-1,0,-3,-2,
08:06:27.536,0,-3,0,1,-1,-1,-1,-1,
08:06:27.537,0,1,-1,-2,-1,-2,0,-2,
08:06:27.557,-1,0,0,-2,0,-2,0,-1,
08:06:27.558,-2,-2,0,-2,0,0,-1,-1,
08:06:27.558,-2,-3,-1,0,-1,-1,-2,0,
08:06:27.559,-1,1,1,0,-1,-1,-1,-1,
08:06:27.580,-1,0,0,-1,-1,-2,-2,-1,
08:06:27.581,0,0,-1,-3,-2,-2,0,-1,
08:06:27.581,0,1,-1,-1,-1,-1,-1,-2,
08:06:27.582,-1,-2,-1,0,2,1,0,-1,
08:06:27.595,-2,0,-1,0,0,-1,-1,-2,
08:06:27.596,0,-2,-1,-1,0,1,-1,0,
08:06:27.596,1,-1,-1,-1,-1,0,0,-1,
08:06:27.597,-2,-1,-2,-1,-3,-3,0,-1,
08:06:27.617,0,0,-3,-1,0,-1,-1,0,
08:06:27.618,0,0,-1,-1,-1,1,1,-1,
08:06:27.618,0,0,-1,-1,-1,-1,-1,1,
08:06:27.619,1,-2,-2,-1,1,-5,-4,0,
08:06:27.640,-1,-2,-2,-1,0,2,0,-1,
08:06:27.641,-1,-2,-1,0,0,1,1,-1,
08:06:27.641,-2,1,0,0,1,2,-1,0,
08:06:27.642,1,0,-1,-1,-1,-2,-1,0,
08:06:27.655,-1,-3,-3,-2,-1,-1,-2,-3,
08:06:27.656,1,0,0,0,-2,-2,0,-4,
08:06:27.657,-2,1,-2,-1,-2,-1,0,0,
08:06:27.658,-1,-1,-1,1,-3,0,0,-1,
08:06:27.677,-1,1,0,-1,-2,-1,0,-1,
08:06:27.678,0,-2,-2,-1,-1,-1,-1,1,
08:06:27.679,-1,-3,-1,-2,0,-1,0,-2,
08:06:27.679,-2,-2,-1,-1,0,0,0,-1,
08:06:27.700,0,-1,-2,-1,0,-1,-1,-1,
08:06:27.700,-2,0,-2,-2,-1,-2,-2,-1,
08:06:27.701,-2,-1,-1,-1,0,-1,-1,-1,
08:06:27.701,-1,0,1,-1,-1,1,-3,0,
08:06:27.715,-1,0,0,1,2,2,2,1,
08:06:27.715,-2,-1,1,1,1,-1,-3,-1,
08:06:27.716,-2,-2,-4,-3,-2,-4,-2,-2,
08:06:27.717,-2,-2,-1,-3,-3,-2,-1,-1,
08:06:27.737,-3,-1,-4,0,-2,0,-3,-2,
08:06:27.738,0,1,0,1,0,-3,1,0,
08:06:27.738,0,-1,-2,-2,-1,-3,-1,-1,
08:06:27.739,-1,-1,-2,-2,-2,0,1,-2,
08:06:27.760,0,-1,-1,-5,-5,0,1,0,
08:06:27.760,-3,1,-7,-6,-8,-4,-3,-1,
08:06:27.761,-3,-13,6,4,2,-2,-2,-3,
08:06:27.761,1,-4,-1,2,6,2,1,1,
08:06:27.775,3,12,5,10,5,0,1,0,
08:06:27.776,1,12,-4,-12,-7,-2,-1,-3,
08:06:27.776,-4,-3,-11,-11,-11,-6,-5,-4,
08:06:27.777,-3,-10,-12,-2,-5,-8,-7,-3,
08:06:27.797,-1,-16,2,2,-3,1,4,-2,
08:06:27.798,1,24,17,4,2,-4,-7,-4,
08:06:27.798,0,10,1,-1,1,1,1,0,
08:06:27.799,5,7,11,9,2,8,10,3,
08:06:27.820,0,2,-3,-9,-6,-3,2,0,
08:06:27.820,2,9,-3,-2,1,7,5,2,
08:06:27.821,-2,-38,-18,-2,0,1,-3,-1,
08:06:27.823,5,-19,-7,-9,-8,-3,-4,-4,
08:06:27.835,-7,5,-8,-7,-8,-17,-14,-5,
08:06:27.835,-1,-5,28,23,11,14,10,3,
08:06:27.836,2,2,-8,38,29,4,3,3,
08:06:27.836,1,20,9,-19,1,10,5,-1,
08:06:27.857,-1,-6,-3,-12,-13,-12,-5,-4,
08:06:27.858,10,21,-18,-36,-21,-3,0,-1,
08:06:27.858,0,-12,-3,7,-4,-14,-6,2,
08:06:27.859,-28,-25,14,14,5,11,0,-13,
08:06:27.880,6,17,-1,19,16,8,11,4,
08:06:27.880,-8,-24,-31,-18,-12,-8,-10,-1,
08:06:27.881,13,20,-16,-11,-4,6,4,3,
08:06:27.881,7,9,44,-11,-4,-5,-8,-4,
08:06:27.895,-3,5,33,38,8,3,-4,2,
08:06:27.896,0,-12,-16,10,12,-3,1,-2,
08:06:27.896,-1,-6,-44,-27,-8,-3,-9,-1,
08:06:27.897,-3,0,-14,-6,2,-2,8,2,
08:06:27.917,-2,-7,9,4,-11,-5,-3,-2,
08:06:27.918,0,-7,13,11,9,0,1,1,
08:06:27.918,-3,7,15,-17,-13,3,1,-1,
08:06:27.919,-8,-1,-16,-2,-4,8,10,-1,
08:06:27.940,0,-1,-12,-37,-22,-17,-12,-4,
08:06:27.940,-8,-9,-5,-14,-12,-10,-5,-5,
08:06:27.941,0,4,11,37,48,28,16,4,
08:06:27.941,9,14,31,23,7,0,-3,1,
08:06:27.954,-3,-10,-28,-21,-14,-6,-4,-1,
08:06:27.955,-4,-15,-16,-15,-19,-20,-7,-5,
08:06:27.956,-4,3,21,-26,-30,-9,-8,-5,
08:06:27.956,7,10,12,27,15,-6,-1,7,
08:06:27.977,-6,-14,-26,-3,12,3,-1,-2,
08:06:27.978,-7,-8,5,-3,-5,6,5,-2,
08:06:27.978,-1,4,10,-16,-17,-37,-6,0,
08:06:27.978,4,4,-11,15,-10,13,6,0,
08:06:28.000,-1,-1,-1,-5,24,1,0,-3,
08:06:28.000,9,10,28,36,36,33,7,9,
08:06:28.001,-2,-12,-31,10,8,4,-11,-8,
08:06:28.002,-7,-8,-1,-54,-51,-36,-18,-7,
08:06:28.015,3,10,6,9,0,-7,-5,2,
08:06:28.016,5,2,8,40,42,29,33,7,
08:06:28.016,-1,6,7,-7,-18,-31,-15,3,
08:06:28.017,-15,-20,-35,-39,-34,-22,-10,-15,
08:06:28.037,-3,3,-4,-34,-37,20,2,0,
08:06:28.038,6,10,28,57,52,47,15,2,
08:06:28.039,9,16,26,49,77,27,6,6,
08:06:28.039,5,-2,-19,4,-3,-16,-7,2,
08:06:28.060,-8,-11,7,-5,-10,-15,-3,-5,
08:06:28.060,-15,-23,-37,-61,-81,-80,-43,-14,
08:06:28.061,-6,-6,-1,-31,-59,24,17,-7,
08:06:28.061,10,11,9,36,73,38,8,8,
08:06:28.075,8,8,18,59,70,29,13,5,
08:06:28.077,0,-4,-9,-22,-29,-29,-16,-3,
08:06:28.077,-10,-11,-8,-23,-29,15,11,-7,
08:06:28.078,-5,1,-17,-31,-37,-26,-26,-2,
08:06:28.096,-5,-5,-2,4,9,10,-9,-2,
08:06:28.097,3,0,-13,-1,-2,-10,2,2,
08:06:28.104,-3,-3,6,-6,-5,-24,-14,-2,
08:06:28.105,-2,7,18,11,6,11,9,-4,
08:06:28.120,0,-3,-5,-23,-24,-8,17,2,
08:06:28.120,-2,6,27,36,41,17,-12,-5,
08:06:28.121,-1,-5,-7,-20,-19,1,5,-1,
08:06:28.121,1,-7,-4,10,11,9,16,6,
08:06:28.142,1,-7,-23,-7,-10,-28,-26,-3,
08:06:28.143,5,-6,-6,-16,-31,10,20,6,
08:06:28.143,0,-3,9,32,49,5,-1,0,
08:06:28.144,4,17,15,33,26,7,6,0,
08:06:28.156,-3,-14,5,-20,-28,-5,-25,-8,
08:06:28.157,-14,-26,-36,-19,-8,9,5,-4,
08:06:28.164,0,2,-3,-11,-22,-36,-15,-1,
08:06:28.165,3,1,-19,-4,-3,-16,10,6,
08:06:28.179,-3,14,35,10,0,-11,-3,-4,
08:06:28.180,-3,-8,-22,-23,-17,53,24,-5,
08:06:28.181,-2,4,28,1,9,3,1,1,
08:06:28.181,2,-2,-11,21,36,21,5,1,
08:06:28.202,6,7,1,11,-4,-24,9,5,
08:06:28.203,-6,5,-2,-3,-18,-49,-30,-7,
08:06:28.203,-15,-2,-18,-71,-76,-5,3,-10,
08:06:28.204,10,12,6,21,37,23,-4,5,
08:06:28.216,1,3,4,23,34,35,17,0,
08:06:28.217,-1,9,-6,2,14,-11,-8,1,
08:06:28.224,0,1,18,31,12,1,-4,-3,
08:06:28.225,-13,-26,-45,-31,-27,-18,-9,-6,
08:06:28.241,3,14,35,2,-2,9,5,0,
08:06:28.241,-3,3,-11,-35,-33,-30,3,-1,
08:06:28.247,6,5,1,33,33,18,4,5,
08:06:28.247,-3,1,3,-4,0,24,-8,-7,
08:06:28.262,0,-3,7,7,2,-8,-16,-2,
08:06:28.263,4,8,12,8,7,4,12,5,
08:06:28.263,13,19,19,8,7,1,1,6,
08:06:28.264,-26,-57,-41,-33,-32,13,-9,-13,
08:06:28.276,2,4,-18,9,20,21,20,4,
08:06:28.278,-3,-13,-7,8,10,-6,-7,-1,
08:06:28.284,9,14,27,-5,-19,-18,-4,8,
08:06:28.285,1,15,33,19,31,-6,-8,-2,
08:06:28.299,0,9,4,-6,-9,-2,4,1,
08:06:28.300,-4,-11,-39,-2,18,6,-5,-1,
08:06:28.300,-6,-4,0,4,-2,4,-3,-7,
08:06:28.301,-5,-4,-14,-19,-32,-29,-6,-1,
08:06:28.322,-5,-8,-17,-27,-34,-4,2,-5,
08:06:28.323,11,4,-1,12,18,10,10,12,
08:06:28.324,10,21,13,28,32,9,-14,0,
08:06:28.324,4,1,15,-7,-18,3,18,2,
08:06:28.336,2,5,-2,15,15,-28,-14,0,
08:06:28.337,-2,-2,-4,-17,-33,-26,-10,-1,
08:06:28.345,-4,-24,-19,1,16,58,30,3,
08:06:28.346,8,12,10,6,9,10,2,6,
08:06:28.359,-5,-2,-6,-12,-12,-3,-6,-4,
08:06:28.360,2,20,24,9,-2,-29,-4,-3,
08:06:28.360,-12,-17,-49,-15,-3,-5,-16,-7,
08:06:28.361,3,2,14,1,-6,-21,-1,0,
08:06:28.382,-2,-10,-29,-23,-11,11,3,0,
08:06:28.383,-2,11,51,37,38,32,5,0,
08:06:28.383,9,7,12,4,4,-15,1,2,
08:06:28.384,-9,-26,-58,-16,-20,-17,-14,-8,
08:06:28.405,2,6,26,-3,-6,4,4,2,
08:06:28.406,7,18,55,27,27,9,-4,-3,
08:06:28.406,-12,-21,-40,-23,-21,-19,-2,-5,
08:06:28.407,2,-5,27,12,4,-29,-11,2,
08:06:28.419,-9,-14,-12,-3,-8,2,-5,-9,
08:06:28.420,1,-4,-32,-24,-17,25,1,1,
08:06:28.420,4,8,26,10,0,-19,8,8,
08:06:28.421,1,-4,2,3,14,26,4,1,
08:06:28.442,0,4,20,15,1,-4,9,3,
08:06:28.442,4,0,0,-4,-6,-21,-3,-3,
08:06:28.443,-4,-7,-17,-14,-11,-13,0,-2,
08:06:28.443,-8,-5,2,-4,-13,-12,-16,-6,
08:06:28.466,-2,-9,-26,-12,-5,-4,2,0,
08:06:28.467,2,-2,-3,0,6,-1,3,2,
08:06:28.467,-1,4,3,1,-1,-1,0,-3,
08:06:28.468,6,10,8,-2,-6,7,9,6,
08:06:28.480,5,-6,-11,-5,2,-5,-7,0,
08:06:28.481,-3,-22,-3,-4,9,14,-3,-4,
08:06:28.481,-13,-17,9,15,10,4,0,-10,
08:06:28.483,2,9,5,-2,6,29,10,1,
08:06:28.503,-5,-11,12,17,20,1,-1,1,
08:06:28.504,-9,-48,-21,-23,-23,-18,-13,-3,
08:06:28.504,-8,-15,-16,-12,-15,-22,-8,-5,
08:06:28.505,3,-11,-6,4,1,1,6,2,
08:06:28.526,1,-21,10,-1,-4,6,0,-4,
08:06:28.526,6,47,6,0,1,4,2,4,
08:06:28.527,1,45,17,5,3,-1,-2,-4,
08:06:28.527,8,64,-13,-9,-6,-7,1,3,
08:06:28.540,-15,-1,-13,-2,2,-9,1,-4,
08:06:28.541,6,4,29,26,15,15,9,7,
08:06:28.541,5,40,-31,1,17,26,8,5,
08:06:28.542,2,15,48,8,-3,-17,-8,1,
08:06:28.563,2,8,-18,-16,-7,20,6,0,
08:06:28.564,-10,-2,20,0,-17,-27,-7,-8,
08:06:28.564,4,-59,11,0,-4,17,1,1,
08:06:28.565,-2,-30,10,16,13,-2,-2,-1,
08:06:28.586,4,-13,-47,-20,-8,-1,2,4,
08:06:28.587,-10,-13,-1,-14,-15,-17,-14,-8,
08:06:28.588,0,-19,-2,2,0,-12,-5,-1,
08:06:28.589,1,-26,8,12,15,22,14,4,
08:06:28.600,8,10,30,5,-1,-2,-10,1,
08:06:28.601,5,-1,11,6,5,0,-6,1,
08:06:28.601,-19,-51,-73,-30,-27,-44,-18,-12,
08:06:28.602,3,-10,-19,-7,8,38,26,5,
08:06:28.623,0,-18,4,10,10,-7,-4,2,
08:06:28.624,-3,12,-5,-8,-9,-10,-2,-6,
08:06:28.624,10,-26,26,14,8,7,3,6,
08:06:28.625,-6,9,-4,-6,-15,-41,-19,-7,
08:06:28.646,-8,-22,-17,-3,12,48,14,-3,
08:06:28.647,1,14,7,4,2,-3,-14,-4,
08:06:28.647,1,-13,-20,-19,-15,-14,-4,-2,
08:06:28.648,2,-2,20,5,-4,-6,-16,-2,
08:06:28.660,3,5,16,15,5,-9,-1,1,
08:06:28.661,-19,2,-25,-6,-2,3,-1,-8,
08:06:28.661,7,5,24,9,8,13,6,4,
08:06:28.662,6,-9,-29,-15,-13,0,-4,-4,
08:06:28.683,-5,5,12,-2,-6,-18,-9,-2,
08:06:28.683,2,3,-11,-12,-9,8,7,3,
08:06:28.684,-3,-19,-16,-4,13,9,-1,1,
08:06:28.685,-3,7,37,16,-2,-15,-5,-5,
08:06:28.706,6,34,1,-6,-9,-28,-9,3,
08:06:28.708,-2,11,12,7,15,42,23,1,
08:06:28.708,-2,-7,-20,-7,0,1,12,-2,
08:06:28.709,-4,-2,-10,-6,-1,0,-6,-3,
08:06:28.720,-1,21,-9,-1,-3,-11,-6,-4,
08:06:28.721,1,12,-4,-5,-8,-12,-7,0,
08:06:28.721,-1,6,22,12,8,5,-8,-1,
08:06:28.722,-2,1,-19,-3,3,-1,8,3,
08:06:28.743,-3,15,35,11,-2,-5,-6,-6,
08:06:28.744,9,-12,-28,-12,2,0,4,4,
08:06:28.744,-1,16,30,3,-12,-9,-5,-4,
08:06:28.744,-16,-14,-28,-11,-5,-7,-5,-6,
08:06:28.773,15,9,11,12,14,15,5,5,
08:06:28.774,-15,-28,-34,-22,-15,-5,-7,-7,
08:06:28.775,0,4,13,3,3,13,3,1,
08:06:28.775,1,5,-14,2,-1,-18,3,1,
08:06:28.780,0,3,7,-9,-5,13,-1,-2,
08:06:28.781,5,-1,9,7,6,-3,0,1,
08:06:28.781,5,4,12,9,5,3,-4,0,
08:06:28.781,-2,4,8,0,1,8,6,-2,
08:06:28.803,-7,-5,-34,-10,-6,-2,-1,-2,
08:06:28.803,8,6,25,6,-4,-14,-9,3,
08:06:28.804,-1,-15,-22,-6,1,-10,-3,0,
08:06:28.804,-2,-2,-12,-10,-7,10,0,-1,
08:06:28.826,-4,-16,-34,-8,-1,-5,5,-1,
08:06:28.826,-1,16,59,19,3,12,7,-1,
08:06:28.827,4,2,11,-1,-7,-7,-3,3,
08:06:28.827,0,-11,4,-5,2,1,-2,-1,
08:06:28.840,-2,-16,-4,5,-2,0,4,-2,
08:06:28.841,-2,-9,-16,-9,0,-6,-6,-5,
08:06:28.841,-1,7,27,13,6,9,10,6,
08:06:28.842,3,-11,-12,-6,0,8,0,-4,
08:06:28.863,-4,-23,-39,-18,-9,-10,-5,-1,
08:06:28.863,-11,-6,26,11,0,-12,6,-3,
08:06:28.864,2,-1,27,8,2,17,0,-1,
08:06:28.864,1,11,-8,-6,-4,-17,-8,-2,
08:06:28.886,-2,-12,-29,-7,0,-9,-8,0,
08:06:28.887,-2,4,2,-5,-7,7,8,-2,
08:06:28.887,-3,-9,-23,-3,6,-1,-1,-4,
08:06:28.888,9,2,17,4,-7,-5,3,3,
08:06:28.900,8,-11,8,7,15,27,7,3,
08:06:28.901,-18,-20,-35,-17,-13,-10,-22,-7,
08:06:28.901,-4,-16,2,3,5,6,1,-6,
08:06:28.902,4,-2,-2,0,-5,-4,-8,2,
08:06:28.922,-6,4,46,10,1,-1,2,-5,
08:06:28.923,9,7,-5,-4,2,1,2,5,
08:06:28.923,-3,-22,-19,-3,4,-4,0,-3,
08:06:28.924,-4,-8,-4,-7,-12,-6,-7,-4,
08:06:28.946,-9,-1,8,1,3,2,-1,-3,
08:06:28.946,9,-13,-1,8,4,-10,-5,1,
08:06:28.947,-1,16,25,4,-13,-20,-28,-8,
08:06:28.947,-7,-24,-37,-18,0,37,36,6,
08:06:28.960,-4,-5,6,-8,-16,-4,-6,-4,
08:06:28.961,7,4,-3,7,8,-21,-6,4,
08:06:28.961,5,-17,-31,-6,19,50,23,7,
08:06:28.962,-2,21,54,27,11,-12,-16,-4,
08:06:28.982,-1,5,-1,-3,0,1,0,-1,
08:06:28.983,-2,-17,-12,-12,-14,-13,-7,-2,
08:06:28.983,-2,-16,-10,-10,-16,-16,0,-2,
08:06:28.984,1,0,-3,5,11,1,-3,1,
08:06:29.013,3,4,1,8,6,1,4,1,
08:06:29.014,-3,-18,-15,-12,-7,-1,-5,-2,
08:06:29.014,1,-1,-23,-20,-25,-14,-4,3,
08:06:29.015,-9,-12,9,9,19,17,-2,-6,
08:06:29.019,6,-6,-1,5,4,-6,-1,2,
08:06:29.020,-3,-3,10,10,10,8,4,-2,
08:06:29.027,-2,-4,-11,-8,-10,-8,-4,-2,
08:06:29.029,-3,2,-6,-22,-29,-24,-8,0,
08:06:29.042,6,-12,1,0,6,5,5,2,
08:06:29.043,1,17,24,26,22,11,7,2,
08:06:29.050,-5,-6,5,4,5,1,-8,-3,
08:06:29.050,0,-6,-18,-12,-7,-10,-6,-2,
08:06:29.066,-9,-28,-21,-16,-15,-7,-6,-7,
08:06:29.066,-3,-13,-18,-11,-11,0,0,-3,
08:06:29.067,8,20,29,17,10,-11,4,3,
08:06:29.067,2,6,-10,-2,4,8,2,2,
08:06:29.079,12,6,3,-2,-6,4,-21,-3,
08:06:29.080,-36,-8,-9,-5,-8,2,-1,-13,
08:06:29.087,-10,13,-6,-16,-7,-12,4,0,
08:06:29.088,8,21,20,21,15,12,2,3,
08:06:29.102,-5,9,-4,1,6,6,6,-2,
08:06:29.103,17,7,3,0,-2,-2,-4,4,
08:06:29.105,-4,-15,-41,-17,-13,-7,-7,-4,
08:06:29.106,-8,15,26,2,-8,-13,-3,-2,
08:06:29.125,-3,15,4,4,-4,-9,-3,2,
08:06:29.126,8,-9,-14,-5,4,11,3,3,
08:06:29.126,-4,-2,5,0,-5,-15,0,-3,
08:06:29.127,6,-3,-12,-7,-1,-4,1,2,
08:06:29.148,-8,-14,-26,-5,-6,3,3,-4,
08:06:29.149,4,7,20,5,6,9,4,3,
08:06:29.149,-2,8,38,23,22,7,2,2,
08:06:29.149,-3,-7,-3,7,11,2,1,-4,
08:06:29.162,0,7,4,-5,-5,-7,2,0,
08:06:29.163,-3,-27,-51,-21,-14,-6,-3,-1,
08:06:29.164,-8,2,5,-4,-6,3,-4,-5,
08:06:29.165,2,-1,-3,-5,-11,-7,-5,-1,
08:06:29.185,-1,-12,-12,-6,4,2,3,2,
08:06:29.186,10,-7,34,18,7,2,0,4,
08:06:29.187,-7,12,8,-1,-6,-1,-5,-4,
08:06:29.187,8,38,1,-8,-10,-4,-1,0,
08:06:29.199,5,-4,-2,-2,0,0,2,3,
08:06:29.200,-1,7,3,-6,-8,0,1,0,
08:06:29.207,-14,-27,-10,1,1,2,-1,-7,
08:06:29.208,-1,-11,-8,3,11,1,0,1,
08:06:29.222,0,-14,14,5,-2,-3,-2,-1,
08:06:29.223,9,-9,-4,0,4,2,2,-1,
08:06:29.224,24,-13,-9,6,1,-3,0,8,
08:06:29.224,-25,10,-2,-32,-35,2,2,-3,
08:06:29.245,-5,6,16,28,40,9,-2,-11,
08:06:29.246,-27,-35,-10,-2,-1,-5,-8,-11,
08:06:29.247,13,-11,-4,-5,-8,-4,1,10,
08:06:29.247,-3,68,-7,-6,-7,-7,-6,-7,
08:06:29.259,5,-10,5,-2,-6,-3,4,11,
08:06:29.260,-1,-17,0,-4,-3,0,-2,-12,
08:06:29.275,-13,-16,-5,-3,-2,-1,-3,-8,
08:06:29.275,4,-50,-2,9,8,2,3,6,
08:06:29.282,21,-6,7,-1,-7,0,5,9,
08:06:29.283,2,-26,17,12,7,-3,-2,-2,
08:06:29.283,-41,-16,-19,-25,-16,-4,-14,-20,
08:06:29.284,-12,-26,-5,5,7,-5,-5,-3,
08:06:29.305,1,13,3,-4,-11,-6,-2,2,
08:06:29.306,25,4,-2,-3,-4,6,10,17,
08:06:29.307,19,18,20,13,10,12,10,7,
08:06:29.307,1,-13,0,3,3,0,-1,-6,
08:06:29.319,-3,-3,-4,-4,-6,-8,-3,0,
08:06:29.321,2,19,-8,-3,-4,-2,-2,2,
08:06:29.327,-23,10,2,1,-1,-3,-5,-17,
08:06:29.327,3,-15,-8,-4,-2,-4,-4,-5,
08:06:29.342,-16,-21,-4,-4,-6,-3,-5,-7,
08:06:29.343,-10,-8,-9,-4,0,-6,-5,-4,
08:06:29.343,24,-3,11,5,6,1,2,10,
